video_current_time,pause_time
0,0
1664,0
773,3.0
1030,0
776,10.5
1034,0
139,0
270,0
15,0
784,0
145,0
1230,0
1219,0
1310,0
1057,6.0
677,0
1190,0
936,0
1450,0
1580,0
557,0
1326,0
1200,0
969,0
1075,4.0
1566,0
1079,0
1080,2.0
1082,0.0
61,0
1205,0
1024,0
451,0
1350,0
840,0
1353,0
1610,0
1611,0
846,0
1359,0
848,336.0
851,0
782,0
1551,0
989,0
862,0
1375,0
1168,0
273,0
620,0
1520,0
1009,0
1011,352.0
375,0
1790,0
