video_current_time,pause_time
0,0
257,0
2,0
1334,0
4,0
9,0
1292,0
1410,11.25
429,2.0
1097,2.0
401,74.0
465,472.0
22,0
56,0
68,533.0
30,0
1184,0
432,2.0
1139,0
1220,0
37,0
49,0
42,0
813,0
816,1.0
1352,0.0
818,1.0
819,1.0
1472,0
822,15.0
823,6.0
824,0
756,0
186,3.0
828,0.0
189,4.0
1336,0
192,0
1319,0
1348,1.0
197,2.0
1094,0
200,1.0
201,46.0
74,0
1099,0
844,8.0
205,4.0
1328,0
1104,0
184,3.0
803,0
1366,0
344,0
345,0
474,0
826,12.0
478,18.0
1317,0
481,0
1312,0
1123,0
438,22.0
1000,1.0
106,7.0
1191,0
434,16.0
1009,1.0
1425,0
1011,4.0
244,0
118,45.0
1528,0
281,6.0
