video_current_time,pause_time
0,0
385,34.0
1157,7.5
904,12.0
599,4.0
435,2.0
1169,0
1044,6.0
1175,0
1176,2.0
1053,2.0
674,8.0
1485,12.0
427,2.0
430,30.0
432,2.0
689,2.0
178,6.0
179,20.0
437,26.0
1462,4.0
55,42.0
442,12.0
446,8.0
191,0.0
1472,10.0
1475,0.0
454,6.0
1095,8.0
1481,2.0
1227,2.0
1484,2.0
1058,2.0
1102,4.0
1101,1.0
343,2.0
729,0
1243,10.5
1246,1.5
1247,6.0
610,8.0
1254,1.5
231,12.0
1258,9.0
363,4.0
1517,0
244,4.5
1269,4.0
375,0.0
1149,0
