wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-11 01:50:00.000000,load_video,None,,,,None,
2014-10-11 01:50:23.000000,play_video,0,,,,0,
2014-10-11 01:51:19.000000,load_video,None,,,,None,
2014-10-11 01:51:26.000000,play_video,51.9901587318,,,,51.9901587318,
2014-10-11 01:51:26.000000,play_video,52.6626052856,,,,52.6626052856,
2014-10-11 01:52:26.000000,pause_video,110.328069402,,,,110.328069402,
2014-10-11 01:52:26.000000,stop_video,110.328069402,,,,110.328069402,
