wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-01 06:28:20.000000,load_video,None,,,,None,
2014-10-01 06:28:22.000000,play_video,0,,,,0,
2014-10-01 06:29:40.000000,pause_video,77.398,,,,77.398,
2014-10-01 06:29:59.000000,play_video,77.398,,,,77.398,
2014-10-01 06:35:26.000000,seek_video,,,,404.195999,,onCaptionSeek
2014-10-01 06:35:26.000000,play_video,404.195999,,,,404.195999,
2014-10-01 06:35:27.000000,pause_video,383.861997,,,,383.861997,
2014-10-01 06:36:04.000000,play_video,383.861997,,,,383.861997,
2014-10-01 06:49:54.000000,pause_video,1213.421997,,,,1213.421997,
2014-10-01 06:49:54.000000,stop_video,1213.421997,,,,1213.421997,
2014-10-01 07:43:24.000000,load_video,None,,,,None,
2014-10-02 17:29:48.000000,load_video,None,,,,None,
2014-10-06 03:52:33.000000,load_video,None,,,,None,
2014-10-06 03:52:35.000000,play_video,0,,,,0,
2014-10-06 03:52:59.000000,seek_video,,,,29.26125,,onSlideSeek
2014-10-06 03:52:59.000000,play_video,29.26125,,,,29.26125,
2014-10-06 03:53:04.000000,seek_video,,,,251.680221,,onSlideSeek
2014-10-06 03:53:04.000000,play_video,251.680221,,,,251.680221,
2014-10-06 03:53:10.000000,seek_video,,,,454.524544,,onSlideSeek
2014-10-06 03:53:10.000000,play_video,454.524544,,,,454.524544,
2014-10-06 03:53:19.000000,seek_video,,,,588.848756,,onSlideSeek
2014-10-06 03:53:19.000000,play_video,588.848756,,,,588.848756,
2014-10-06 03:55:06.000000,pause_video,912.001975,,,,912.001975,
2014-10-06 03:57:34.000000,play_video,912.001975,,,,912.001975,
2014-10-06 04:00:08.000000,pause_video,1104.896267,,,,1104.896267,
2014-10-06 04:00:10.000000,seek_video,,,,1104.896267,,onSlideSeek
2014-10-06 04:00:11.000000,seek_video,,,,1104,,onSlideSeek
2014-10-06 04:01:36.000000,seek_video,,,,1104,,onSlideSeek
2014-10-06 04:01:38.000000,play_video,1066,,,,1066,
2014-10-06 04:01:40.000000,seek_video,,,,1067.342969,,onSlideSeek
2014-10-06 04:01:40.000000,play_video,1067.342969,,,,1067.342969,
2014-10-06 04:01:44.000000,seek_video,,,,1017.162929,,onSlideSeek
2014-10-06 04:01:44.000000,play_video,1017.162929,,,,1017.162929,
2014-10-06 04:01:47.000000,seek_video,,,,905.631264,,onSlideSeek
2014-10-06 04:01:47.000000,play_video,905.631264,,,,905.631264,
2014-10-06 04:01:49.000000,seek_video,,,,774.191269,,onSlideSeek
2014-10-06 04:01:50.000000,play_video,774.191269,,,,774.191269,
2014-10-06 04:02:01.000000,pause_video,851.911568,,,,851.911568,
2014-10-06 04:20:37.000000,play_video,851.911568,,,,851.911568,
2014-10-06 04:21:07.000000,seek_video,,,,889.632214,,onSlideSeek
2014-10-06 04:21:07.000000,play_video,889.632214,,,,889.632214,
2014-10-06 04:21:10.000000,seek_video,,,,845.665003,,onSlideSeek
2014-10-06 04:21:10.000000,play_video,845.665003,,,,845.665003,
2014-10-06 04:21:19.000000,pause_video,813.886264,,,,813.886264,
2014-10-06 05:00:33.000000,play_video,813.886264,,,,813.886264,
2014-10-06 05:00:48.000000,seek_video,,,,832.507514,,onSlideSeek
2014-10-06 05:00:48.000000,play_video,832.507514,,,,832.507514,
2014-10-06 05:00:51.000000,seek_video,,,,997.523757,,onSlideSeek
2014-10-06 05:00:51.000000,play_video,997.523757,,,,997.523757,
2014-10-06 05:01:18.000000,pause_video,1080.957692,,,,1080.957692,
2014-10-06 05:06:46.000000,play_video,1080.957692,,,,1080.957692,
2014-10-06 05:06:49.000000,seek_video,,,,1083.965004,,onSlideSeek
2014-10-06 05:06:49.000000,play_video,1083.965004,,,,1083.965004,
2014-10-06 05:07:02.000000,pause_video,1032.625594,,,,1032.625594,
2014-10-06 05:10:38.000000,seek_video,,,,1032.625594,,onSlideSeek
2014-10-06 05:21:05.000000,seek_video,,,,989,,onSlideSeek
2014-10-06 05:21:56.000000,seek_video,,,,868,,onSlideSeek
2014-10-06 05:22:01.000000,play_video,803,,,,803,
2014-10-06 05:22:11.000000,pause_video,813.928765,,,,813.928765,
2014-10-12 18:24:05.000000,load_video,None,,,,None,
2014-10-12 18:24:08.000000,play_video,813,,,,813,
2014-10-12 18:24:11.000000,seek_video,,,,816.35876,,onSlideSeek
2014-10-12 18:24:11.000000,play_video,816.35876,,,,816.35876,
2014-10-12 18:25:06.000000,pause_video,1111.238714,,,,1111.238714,
2014-10-12 18:25:20.000000,play_video,1111.238714,,,,1111.238714,
2014-10-12 18:25:22.000000,seek_video,,,,1112.807671,,onSlideSeek
2014-10-12 18:25:22.000000,play_video,1112.807671,,,,1112.807671,
2014-10-12 18:25:24.000000,seek_video,,,,1141.706256,,onSlideSeek
2014-10-12 18:25:24.000000,play_video,1141.706256,,,,1141.706256,
2014-10-12 18:25:25.000000,seek_video,,,,1179.22978,,onSlideSeek
2014-10-12 18:25:25.000000,play_video,1179.22978,,,,1179.22978,
2014-10-12 18:25:26.000000,seek_video,,,,1177,,onSlideSeek
2014-10-12 18:25:26.000000,play_video,1177,,,,1177,
2014-10-12 18:25:26.000000,seek_video,,,,1066.367511,,onSlideSeek
2014-10-12 18:25:27.000000,play_video,1066.367511,,,,1066.367511,
2014-10-12 18:25:28.000000,seek_video,,,,1007,,onSlideSeek
2014-10-12 18:25:35.000000,play_video,1007,,,,1007,
2014-10-12 18:25:35.000000,seek_video,,,,1065.820554,,onCaptionSeek
2014-10-12 18:25:42.000000,play_video,1065.820554,,,,1065.820554,
2014-10-12 18:25:42.000000,pause_video,1070.786251,,,,1070.786251,
2014-10-12 18:25:44.000000,play_video,1070.786251,,,,1070.786251,
2014-10-12 18:25:51.000000,pause_video,1079.007585,,,,1079.007585,
2014-10-12 18:33:42.000000,seek_video,,,,1079.007585,,onCaptionSeek
2014-10-12 18:33:46.000000,seek_video,,,,1069.21,,onCaptionSeek
2014-10-12 18:33:55.000000,seek_video,,,,1061.26,,onCaptionSeek
2014-10-12 18:34:00.000000,seek_video,,,,1101.72,,onCaptionSeek
