video_current_time,pause_time
0,0
1408,0
644,0
1286,0
1544,0
1196,0
695,0
1296,0
1041,7.0
18,159.0
1427,0
794,6.0
796,0
709,0
1185,0
803,0
1670,0
801,0
1052,0
684,23.0
1453,0
1425,1.0
1587,0
818,2057.0
1203,0
308,0
1717,0
950,0
820,0
564,0
1127,0
1724,0
1727,0
1088,0
1089,0
194,33.0
965,77.0
582,0
839,285.0
840,0
201,13.0
1098,0
1335,0
721,0
850,0
469,0
855,78.0
748,13.0
91,0
1502,0
96,0
1635,0
1381,0
487,0
744,16.0
1385,0
1258,0
235,1.0
1260,0
877,0
753,0
1180,121.0
1779,0
378,0
635,12.0
1021,11.0
