video_current_time,pause_time
0,0
513,0
1543,0
1034,17.0
1041,66.0
532,0
544,0
558,0
565,0.0
566,0.0
568,2.0
569,2.0
570,2.0
571,2.0
573,4.0
576,108.0
577,2.0
578,2.0
67,0
580,0.0
581,0
1609,0
1099,16.0
588,0
79,0
592,39610.0
597,14.0
599,0
98,0
613,38.0
630,4.0
631,2.0
1146,0
123,72.0
663,0
161,0
162,32.0
677,0
166,0
1194,29.0
171,0
684,0
693,0
182,0
701,0
199,0
201,0
715,0
721,0
729,0
219,0
634,70.0
745,2.0
234,0
748,2.0
751,2.0
240,0
754,78.0
1275,23.0
254,0
257,0
1536,0
277,0
217,0
1308,13.0
286,0
291,0
1323,0
307,0
1077,15.0
324,0
847,0
848,0
354,0
877,57.0
1085,0
370,0
1343,0
746,0.0
1223,0
389,66.0
151,0
909,3.0
910,19.0
1426,21.0
411,4.0
422,2.0
941,61.0
1966,0
954,0
955,2.0
956,18.0
1472,34.0
1504,22.0
495,0
508,0
