wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-01 06:59:47.000000,load_video,None,,,,None,
2014-10-01 07:02:09.000000,play_video,0,,,,0,
2014-10-01 07:02:18.000000,pause_video,8.226205,,,,8.226205,
2014-10-01 08:06:17.000000,load_video,None,,,,None,
2014-10-01 08:07:41.000000,seek_video,,,,8,,onSlideSeek
2014-10-01 08:50:28.000000,play_video,112,,,,112,
2014-10-01 08:50:29.000000,seek_video,,,,113.457513,,onSlideSeek
2014-10-01 08:50:29.000000,play_video,113.457513,,,,113.457513,
2014-10-01 08:50:34.000000,speed_change_video,None,2.0,1.0,,None,
2014-10-07 21:44:03.000000,load_video,None,,,,None,
2014-10-07 21:44:06.000000,play_video,251,,,,251,
2014-10-07 21:44:11.000000,seek_video,,,,259.874716,,onSlideSeek
2014-10-07 21:44:11.000000,play_video,259.874716,,,,259.874716,
2014-10-07 21:44:12.000000,seek_video,,,,6.768413,,onSlideSeek
2014-10-07 21:44:12.000000,play_video,6.768413,,,,6.768413,
2014-10-07 21:44:12.000000,seek_video,,,,14.758317,,onSlideSeek
2014-10-07 21:44:13.000000,play_video,14.758317,,,,14.758317,
2014-10-07 21:44:13.000000,seek_video,,,,26.96507,,onSlideSeek
2014-10-07 21:44:13.000000,play_video,26.96507,,,,26.96507,
2014-10-07 21:44:14.000000,seek_video,,,,35.925064,,onSlideSeek
2014-10-07 21:44:14.000000,play_video,35.925064,,,,35.925064,
2014-10-07 21:44:15.000000,seek_video,,,,46.599867,,onSlideSeek
2014-10-07 21:44:15.000000,play_video,46.599867,,,,46.599867,
2014-10-07 21:44:16.000000,seek_video,,,,63.626597,,onSlideSeek
2014-10-07 21:44:16.000000,play_video,63.626597,,,,63.626597,
2014-10-07 21:44:16.000000,seek_video,,,,80,,onSlideSeek
2014-10-07 21:44:16.000000,play_video,80,,,,80,
2014-10-07 21:44:17.000000,seek_video,,,,107.694394,,onSlideSeek
2014-10-07 21:44:17.000000,play_video,107.694394,,,,107.694394,
2014-10-07 21:44:18.000000,seek_video,,,,120.843591,,onSlideSeek
2014-10-07 21:44:18.000000,play_video,120.843591,,,,120.843591,
2014-10-07 21:44:18.000000,seek_video,,,,146.085931,,onSlideSeek
2014-10-07 21:44:19.000000,play_video,146.085931,,,,146.085931,
2014-10-07 21:44:19.000000,seek_video,,,,154.274289,,onSlideSeek
2014-10-07 21:44:20.000000,play_video,154.274289,,,,154.274289,
2014-10-07 21:44:21.000000,seek_video,,,,162.893065,,onSlideSeek
2014-10-07 21:44:21.000000,play_video,162.893065,,,,162.893065,
2014-10-07 21:44:22.000000,seek_video,,,,171.679365,,onSlideSeek
2014-10-07 21:44:22.000000,play_video,171.679365,,,,171.679365,
2014-10-07 21:44:23.000000,seek_video,,,,185.40507,,onSlideSeek
2014-10-07 21:44:23.000000,play_video,185.40507,,,,185.40507,
2014-10-07 21:44:24.000000,seek_video,,,,176.81658,,onSlideSeek
2014-10-07 21:44:24.000000,play_video,176.81658,,,,176.81658,
2014-10-07 21:44:25.000000,pause_video,169.36307,,,,169.36307,
2014-10-17 21:52:02.000000,load_video,None,,,,None,
