wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-09-30 20:37:34.000000,load_video,None,,,,None,
2014-10-06 04:20:30.000000,load_video,None,,,,None,
2014-10-06 04:20:31.000000,play_video,0,,,,0,
2014-10-06 04:20:52.000000,pause_video,40.082422,,,,40.082422,
2014-10-06 04:21:05.000000,load_video,None,,,,None,
2014-10-06 04:21:08.000000,play_video,40,,,,40,
2014-10-06 04:21:10.000000,seek_video,,,,43.883273,,onSlideSeek
2014-10-06 04:21:11.000000,play_video,43.883273,,,,43.883273,
2014-10-06 04:23:12.000000,seek_video,,,,268.018189,,onSlideSeek
2014-10-06 04:23:13.000000,play_video,268.018189,,,,268.018189,
2014-10-06 04:23:23.000000,pause_video,264.571163,,,,264.571163,
2014-10-06 04:23:30.000000,seek_video,,,,264.571163,,onSlideSeek
2014-10-06 04:23:30.000000,play_video,246,,,,246,
2014-10-06 04:25:17.000000,seek_video,,,,459.966863,,onSlideSeek
2014-10-06 04:25:17.000000,play_video,459.966863,,,,459.966863,
2014-10-06 04:25:19.000000,seek_video,,,,446.524629,,onSlideSeek
2014-10-06 04:25:19.000000,play_video,446.524629,,,,446.524629,
2014-10-06 04:27:00.000000,pause_video,632.310081,,,,632.310081,
2014-10-06 04:27:00.000000,stop_video,632.310081,,,,632.310081,
2014-10-06 06:48:25.000000,load_video,None,,,,None,
2014-10-06 06:48:28.000000,seek_video,,,,0,,onSlideSeek
2014-10-06 06:48:28.000000,seek_video,,,,32,,onSlideSeek
2014-10-06 06:48:29.000000,seek_video,,,,66,,onSlideSeek
2014-10-06 06:48:30.000000,seek_video,,,,107,,onSlideSeek
2014-10-06 06:48:35.000000,play_video,179,,,,179,
2014-10-06 06:48:36.000000,seek_video,,,,179.844642,,onSlideSeek
2014-10-06 06:48:36.000000,play_video,179.844642,,,,179.844642,
2014-10-06 06:48:37.000000,seek_video,,,,12.270821,,onSlideSeek
2014-10-06 06:48:37.000000,play_video,12.270821,,,,12.270821,
2014-10-06 06:48:38.000000,seek_video,,,,31.7186,,onSlideSeek
2014-10-06 06:48:38.000000,play_video,31.7186,,,,31.7186,
2014-10-06 06:48:39.000000,seek_video,,,,51.651066,,onSlideSeek
2014-10-06 06:48:41.000000,seek_video,,,,51.651066,,onSlideSeek
2014-10-06 06:48:41.000000,play_video,51.651066,,,,51.651066,
2014-10-06 06:48:42.000000,pause_video,78.312805,,,,78.312805,
