wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-19 05:26:01.000000,load_video,None,,,,None,
2014-10-19 05:26:05.000000,play_video,0,,,,0,
2014-10-19 05:26:48.000000,pause_video,43.262904,,,,43.262904,
2014-10-19 05:27:07.000000,play_video,43.262904,,,,43.262904,
2014-10-19 05:30:49.000000,speed_change_video,None,1.50,1.0,,None,
2014-10-19 05:31:00.000000,speed_change_video,None,2.0,1.50,,None,
2014-10-19 05:32:00.000000,pause_video,401.62393,,,,401.62393,
2014-10-19 05:32:06.000000,play_video,401.62393,,,,401.62393,
2014-10-19 05:35:11.000000,pause_video,770.501109,,,,770.501109,
2014-10-19 05:35:18.000000,play_video,770.501109,,,,770.501109,
2014-10-19 05:35:33.000000,pause_video,800.337856,,,,800.337856,
2014-10-19 05:35:58.000000,play_video,800.337856,,,,800.337856,
2014-10-19 05:36:34.000000,seek_video,,,,872.687433,,onSlideSeek
2014-10-19 05:36:34.000000,play_video,872.687433,,,,872.687433,
2014-10-19 05:36:35.000000,seek_video,,,,778.714354,,onSlideSeek
2014-10-19 05:36:36.000000,play_video,778.714354,,,,778.714354,
2014-10-19 05:36:36.000000,seek_video,,,,750.406752,,onSlideSeek
2014-10-19 05:36:37.000000,play_video,750.406752,,,,750.406752,
2014-10-19 05:36:37.000000,seek_video,,,,713.280402,,onSlideSeek
2014-10-19 05:36:38.000000,play_video,713.280402,,,,713.280402,
2014-10-19 05:44:41.000000,load_video,None,,,,None,
2014-10-19 05:44:47.000000,play_video,858,,,,858,
2014-10-19 05:44:48.000000,seek_video,,,,858.790913,,onSlideSeek
2014-10-19 05:44:48.000000,play_video,858.790913,,,,858.790913,
2014-10-19 05:44:48.000000,pause_video,70,,,,70,
2014-10-19 05:44:50.000000,seek_video,,,,70,,onSlideSeek
2014-10-19 05:44:51.000000,seek_video,,,,108,,onSlideSeek
2014-10-19 05:44:52.000000,seek_video,,,,143,,onSlideSeek
2014-10-19 05:44:53.000000,seek_video,,,,188,,onSlideSeek
2014-10-19 05:44:55.000000,seek_video,,,,253,,onSlideSeek
2014-10-19 06:22:08.000000,load_video,None,,,,None,
2014-10-19 06:23:05.000000,seek_video,,,,295,,onSlideSeek
2014-10-19 06:23:05.000000,seek_video,,,,337,,onSlideSeek
2014-10-19 06:23:06.000000,seek_video,,,,394,,onSlideSeek
2014-10-19 06:23:08.000000,seek_video,,,,451,,onSlideSeek
2014-10-19 06:23:09.000000,play_video,540,,,,540,
2014-10-19 06:23:17.000000,pause_video,555.705042,,,,555.705042,
2014-10-19 06:23:26.000000,play_video,555.705042,,,,555.705042,
2014-10-19 06:23:31.000000,pause_video,563.884412,,,,563.884412,
