video_current_time,pause_time
0,0
4,0
5,0
388,0
268,0
60,0
272,0
273,16.0
146,0
275,0
276,0
533,0
278,0
665,0
281,0
22,0
283,0
26,4.0
286,0
672,0
432,0
27,0
550,0
167,0
680,0
298,0
78,0
47,0
176,0
689,0
690,0
52,0
181,0
188,0
650,0
190,0
577,0
450,0
69,0
198,0
199,0
140,0
203,0
206,0
79,0
208,0
334,0
87,0
217,0
218,0
634,0
607,0
96,0
100,0
485,0
231,0
872,0
873,0
679,139.0
238,0
112,0
221,0
62,0
118,0
247,0
120,0
250,0
288,0
124,0
682,0
254,0
149,0
